area,part_of,ts,cases,fatalities,recovered,tested,hospitalized,ventilated
Posavski kanton,FBiH,2020-04-18,3,0,1,16,,
Posavski kanton,FBiH,2020-04-19,3,0,1,16,,
Posavski kanton,FBiH,2020-04-20,3,0,1,16,,
Posavski kanton,FBiH,2020-04-21,3,0,1,16,,
Posavski kanton,FBiH,2020-04-22,3,0,1,16,,
Posavski kanton,FBiH,2020-04-23,3,0,1,17,,
Posavski kanton,FBiH,2020-04-24,3,0,3,19,,
Posavski kanton,FBiH,2020-04-25,3,0,3,19,,
Posavski kanton,FBiH,2020-04-26,3,0,3,19,,
Posavski kanton,FBiH,2020-04-27,3,0,3,20,,
Posavski kanton,FBiH,2020-04-28,3,0,3,21,,
Posavski kanton,FBiH,2020-04-29,3,0,3,22,,
Posavski kanton,FBiH,2020-04-30,3,0,3,23,,
Posavski kanton,FBiH,2020-05-01,3,0,3,25,,
Posavski kanton,FBiH,2020-05-02,3,0,3,25,,
Posavski kanton,FBiH,2020-05-03,3,0,3,25,,
Posavski kanton,FBiH,2020-05-04,3,0,3,25,,
Posavski kanton,FBiH,2020-05-05,3,0,3,25,,
Posavski kanton,FBiH,2020-05-06,3,0,3,25,,
Posavski kanton,FBiH,2020-05-07,3,0,3,25,,
Posavski kanton,FBiH,2020-05-08,3,0,3,26,,
Posavski kanton,FBiH,2020-05-09,3,0,3,26,,
Posavski kanton,FBiH,2020-05-10,3,0,3,27,,
Posavski kanton,FBiH,2020-05-11,3,0,3,27,,
Posavski kanton,FBiH,2020-05-12,3,0,3,31,,
Posavski kanton,FBiH,2020-05-13,3,0,3,31,,
Posavski kanton,FBiH,2020-05-14,3,0,3,31,,
Posavski kanton,FBiH,2020-05-15,3,0,3,31,,
Posavski kanton,FBiH,2020-05-16,3,0,3,32,,
Posavski kanton,FBiH,2020-05-17,3,0,3,32,,
Posavski kanton,FBiH,2020-05-18,3,0,3,32,,
Posavski kanton,FBiH,2020-05-19,3,0,3,33,,
Posavski kanton,FBiH,2020-05-20,3,0,3,34,,
Posavski kanton,FBiH,2020-05-21,3,0,3,35,,
Posavski kanton,FBiH,2020-05-22,3,0,3,35,,
Posavski kanton,FBiH,2020-05-23,3,0,3,35,,
Posavski kanton,FBiH,2020-05-24,3,0,3,35,,
Posavski kanton,FBiH,2020-05-25,3,0,3,35,,
Posavski kanton,FBiH,2020-05-26,3,0,3,36,,
Posavski kanton,FBiH,2020-05-27,3,0,3,80,,
Posavski kanton,FBiH,2020-05-28,3,0,3,88,,
Posavski kanton,FBiH,2020-05-29,3,0,3,89,,
Posavski kanton,FBiH,2020-05-30,3,0,3,99,,
Posavski kanton,FBiH,2020-05-31,3,0,3,99,,
Posavski kanton,FBiH,2020-06-01,3,0,3,108,,
Posavski kanton,FBiH,2020-06-02,3,0,3,109,,
Posavski kanton,FBiH,2020-06-03,3,0,3,147,,
Posavski kanton,FBiH,2020-06-04,3,0,3,155,,
Posavski kanton,FBiH,2020-06-05,3,0,3,158,,
Posavski kanton,FBiH,2020-06-06,3,0,3,167,,
Posavski kanton,FBiH,2020-06-07,3,0,3,167,,
Posavski kanton,FBiH,2020-06-08,3,0,3,167,,
Posavski kanton,FBiH,2020-06-09,3,0,3,170,,
Posavski kanton,FBiH,2020-06-10,3,0,3,176,,
Posavski kanton,FBiH,2020-06-11,3,0,3,180,,
Posavski kanton,FBiH,2020-06-12,3,0,3,181,,
Posavski kanton,FBiH,2020-06-13,3,0,3,199,,
Posavski kanton,FBiH,2020-06-14,3,0,3,203,,
Posavski kanton,FBiH,2020-06-15,3,0,3,203,,
Posavski kanton,FBiH,2020-06-16,3,0,3,203,,
Posavski kanton,FBiH,2020-06-17,3,0,3,204,,
Posavski kanton,FBiH,2020-06-18,3,0,3,225,,
Posavski kanton,FBiH,2020-06-19,3,0,3,225,,
Posavski kanton,FBiH,2020-06-20,3,0,3,232,,
Posavski kanton,FBiH,2020-06-21,3,0,3,237,,
Posavski kanton,FBiH,2020-06-22,3,0,3,238,,
Posavski kanton,FBiH,2020-06-23,3,0,3,240,,
Posavski kanton,FBiH,2020-06-24,3,0,3,240,,
Posavski kanton,FBiH,2020-06-25,3,0,3,246,,
Posavski kanton,FBiH,2020-06-26,3,0,3,253,,
Posavski kanton,FBiH,2020-06-27,3,0,3,253,,
Posavski kanton,FBiH,2020-06-28,3,0,3,260,,
Posavski kanton,FBiH,2020-06-29,3,0,3,262,,
Posavski kanton,FBiH,2020-06-30,3,0,3,271,,
Posavski kanton,FBiH,2020-07-01,3,0,3,273,,
Posavski kanton,FBiH,2020-07-02,3,0,3,274,,
Posavski kanton,FBiH,2020-07-03,3,0,3,274,,
Posavski kanton,FBiH,2020-07-04,3,0,3,274,,
Posavski kanton,FBiH,2020-07-05,3,0,3,274,,
Posavski kanton,FBiH,2020-07-06,3,0,3,286,,
Posavski kanton,FBiH,2020-07-07,4,0,3,313,,
Posavski kanton,FBiH,2020-07-08,4,0,3,314,,
Posavski kanton,FBiH,2020-07-09,4,0,3,315,,
Posavski kanton,FBiH,2020-07-10,4,0,3,320,,
Posavski kanton,FBiH,2020-07-11,5,0,3,322,,
Posavski kanton,FBiH,2020-07-12,6,0,3,344,,
Posavski kanton,FBiH,2020-07-13,8,0,3,347,,
Posavski kanton,FBiH,2020-07-14,8,0,3,352,,
Posavski kanton,FBiH,2020-07-15,8,0,3,365,,
Posavski kanton,FBiH,2020-07-16,9,0,3,379,,
Posavski kanton,FBiH,2020-07-17,9,0,3,384,,
Posavski kanton,FBiH,2020-07-18,9,0,3,385,,
Posavski kanton,FBiH,2020-07-19,9,0,3,399,,
Posavski kanton,FBiH,2020-07-20,10,0,3,408,,
Posavski kanton,FBiH,2020-07-21,10,0,3,449,,
Posavski kanton,FBiH,2020-07-22,10,0,3,467,,
Posavski kanton,FBiH,2020-07-23,10,0,3,475,,
Posavski kanton,FBiH,2020-07-24,10,0,3,482,,
Posavski kanton,FBiH,2020-07-25,10,0,3,482,,
Posavski kanton,FBiH,2020-07-26,10,0,4,482,,
Posavski kanton,FBiH,2020-07-27,10,0,5,495,,
Posavski kanton,FBiH,2020-07-28,10,0,5,511,,
Posavski kanton,FBiH,2020-07-29,10,0,7,521,,
Posavski kanton,FBiH,2020-07-30,10,0,8,522,,
Posavski kanton,FBiH,2020-07-31,10,0,8,522,,
Posavski kanton,FBiH,2020-08-01,10,0,8,522,,
Posavski kanton,FBiH,2020-08-02,10,0,9,522,,
Posavski kanton,FBiH,2020-08-03,10,0,9,526,,
Posavski kanton,FBiH,2020-08-04,10,0,9,526,,
Posavski kanton,FBiH,2020-08-05,11,0,10,546,,
Posavski kanton,FBiH,2020-08-06,11,0,10,547,,
Posavski kanton,FBiH,2020-08-07,13,0,10,568,,
Posavski kanton,FBiH,2020-08-08,13,0,10,580,,
Posavski kanton,FBiH,2020-08-09,14,0,10,583,,
Posavski kanton,FBiH,2020-08-10,14,0,10,584,,
Posavski kanton,FBiH,2020-08-11,14,0,10,584,,
Posavski kanton,FBiH,2020-08-12,15,0,10,587,,
Posavski kanton,FBiH,2020-08-13,18,0,10,590,,
Posavski kanton,FBiH,2020-08-14,19,0,10,591,,
Posavski kanton,FBiH,2020-08-15,19,0,10,592,,
Posavski kanton,FBiH,2020-08-16,26,0,11,600,,
Posavski kanton,FBiH,2020-08-17,26,0,11,601,,
Posavski kanton,FBiH,2020-08-18,26,1,11,601,,
Posavski kanton,FBiH,2020-08-19,41,1,11,617,,
Posavski kanton,FBiH,2020-08-20,43,1,12,619,,
Posavski kanton,FBiH,2020-08-21,44,1,12,621,,
Posavski kanton,FBiH,2020-08-22,45,1,12,622,,
Posavski kanton,FBiH,2020-08-23,48,1,12,643,,
Posavski kanton,FBiH,2020-08-24,50,1,13,645,,
Posavski kanton,FBiH,2020-08-25,52,1,13,648,,
Posavski kanton,FBiH,2020-08-26,57,1,14,653,,
Posavski kanton,FBiH,2020-08-27,58,1,14,654,,
Posavski kanton,FBiH,2020-08-28,62,1,15,660,,
Posavski kanton,FBiH,2020-08-29,62,1,15,660,,
Posavski kanton,FBiH,2020-08-30,66,1,19,664,,
Posavski kanton,FBiH,2020-08-31,66,1,22,664,,
Posavski kanton,FBiH,2020-09-01,68,1,27,703,,
Posavski kanton,FBiH,2020-09-02,69,1,36,723,,
Posavski kanton,FBiH,2020-09-03,71,1,39,749,,
Posavski kanton,FBiH,2020-09-04,71,1,41,760,,
Posavski kanton,FBiH,2020-09-05,73,1,41,779,,
Posavski kanton,FBiH,2020-09-06,73,1,41,779,,
Tuzlanski kanton,FBiH,2020-02-21,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-22,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-23,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-24,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-25,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-26,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-27,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-28,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-02-29,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-03-01,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-03-02,0,0,0,0,,
Tuzlanski kanton,FBiH,2020-03-03,0,0,0,1,,
Tuzlanski kanton,FBiH,2020-03-04,0,0,0,2,,
Tuzlanski kanton,FBiH,2020-03-05,0,0,0,3,,
Tuzlanski kanton,FBiH,2020-03-06,0,0,0,3,,
Tuzlanski kanton,FBiH,2020-03-07,0,0,0,5,,
Tuzlanski kanton,FBiH,2020-03-08,0,0,0,5,,
Tuzlanski kanton,FBiH,2020-03-09,0,0,0,5,,
Tuzlanski kanton,FBiH,2020-03-10,0,0,0,8,,
Tuzlanski kanton,FBiH,2020-03-11,0,0,0,12,,
Tuzlanski kanton,FBiH,2020-03-12,0,0,0,14,,
Tuzlanski kanton,FBiH,2020-03-13,0,0,0,15,,
Tuzlanski kanton,FBiH,2020-03-14,0,0,0,17,,
Tuzlanski kanton,FBiH,2020-03-15,0,0,0,17,,
Tuzlanski kanton,FBiH,2020-03-16,0,0,0,21,,
Tuzlanski kanton,FBiH,2020-03-17,0,0,0,26,,
Tuzlanski kanton,FBiH,2020-03-18,0,0,0,34,,
Tuzlanski kanton,FBiH,2020-03-19,0,0,0,42,,
Tuzlanski kanton,FBiH,2020-03-20,0,0,0,56,,
Tuzlanski kanton,FBiH,2020-03-21,0,0,0,68,,
Tuzlanski kanton,FBiH,2020-03-22,0,0,0,72,,
Tuzlanski kanton,FBiH,2020-03-23,0,0,0,81,,
Tuzlanski kanton,FBiH,2020-03-24,0,0,0,92,,
Tuzlanski kanton,FBiH,2020-03-25,0,0,0,105,,
Tuzlanski kanton,FBiH,2020-03-26,0,0,0,126,,
Tuzlanski kanton,FBiH,2020-03-27,1,0,0,150,,
Tuzlanski kanton,FBiH,2020-03-28,9,0,0,192,,
Tuzlanski kanton,FBiH,2020-03-29,19,0,0,271,,
Tuzlanski kanton,FBiH,2020-03-30,29,1,0,325,,
Tuzlanski kanton,FBiH,2020-03-31,33,1,0,383,,
Tuzlanski kanton,FBiH,2020-04-01,39,1,0,497,,
Tuzlanski kanton,FBiH,2020-04-02,42,1,1,553,,
Tuzlanski kanton,FBiH,2020-04-03,51,1,1,619,,
Tuzlanski kanton,FBiH,2020-04-04,52,1,1,637,,
Tuzlanski kanton,FBiH,2020-04-05,66,1,1,836,,
Tuzlanski kanton,FBiH,2020-04-06,71,1,1,906,,
Tuzlanski kanton,FBiH,2020-04-07,73,1,1,995,,
Tuzlanski kanton,FBiH,2020-04-08,78,1,1,1235,,
Tuzlanski kanton,FBiH,2020-04-09,79,1,5,1246,,
Tuzlanski kanton,FBiH,2020-04-10,79,1,5,1281,,
Tuzlanski kanton,FBiH,2020-04-11,80,1,10,1439,,
Tuzlanski kanton,FBiH,2020-04-12,81,1,11,1601,,
Tuzlanski kanton,FBiH,2020-04-13,81,1,14,1611,,
Tuzlanski kanton,FBiH,2020-04-14,81,1,15,1732,,
Tuzlanski kanton,FBiH,2020-04-15,81,1,15,1827,,
Tuzlanski kanton,FBiH,2020-04-16,81,1,22,1963,,
Tuzlanski kanton,FBiH,2020-04-17,81,1,41,2074,,
Tuzlanski kanton,FBiH,2020-04-18,81,1,42,2190,,
Tuzlanski kanton,FBiH,2020-04-19,81,1,52,2366,,
Tuzlanski kanton,FBiH,2020-04-20,81,1,59,2457,,
Tuzlanski kanton,FBiH,2020-04-21,81,1,61,2598,,
Tuzlanski kanton,FBiH,2020-04-22,81,1,61,2659,,
Tuzlanski kanton,FBiH,2020-04-23,81,1,71,2808,,
Tuzlanski kanton,FBiH,2020-04-24,81,1,74,3088,,
Tuzlanski kanton,FBiH,2020-04-25,81,1,74,3245,,
Tuzlanski kanton,FBiH,2020-04-26,81,1,76,3366,,
Tuzlanski kanton,FBiH,2020-04-27,81,1,77,3586,,
Tuzlanski kanton,FBiH,2020-04-28,81,1,77,3734,,
Tuzlanski kanton,FBiH,2020-04-29,81,1,79,3874,,
Tuzlanski kanton,FBiH,2020-04-30,81,1,79,3996,,
Tuzlanski kanton,FBiH,2020-05-01,81,1,80,4152,,
Tuzlanski kanton,FBiH,2020-05-02,81,1,80,4203,,
Tuzlanski kanton,FBiH,2020-05-03,81,1,80,4253,,
Tuzlanski kanton,FBiH,2020-05-04,81,1,80,4356,,
Tuzlanski kanton,FBiH,2020-05-05,81,1,80,4481,,
Tuzlanski kanton,FBiH,2020-05-06,81,1,80,4637,,
Tuzlanski kanton,FBiH,2020-05-07,81,1,80,4804,,
Tuzlanski kanton,FBiH,2020-05-08,81,1,80,4967,,
Tuzlanski kanton,FBiH,2020-05-09,81,1,80,5015,,
Tuzlanski kanton,FBiH,2020-05-10,81,1,80,5063,,
Tuzlanski kanton,FBiH,2020-05-11,82,1,80,5156,,
Tuzlanski kanton,FBiH,2020-05-12,82,1,80,5474,,
Tuzlanski kanton,FBiH,2020-05-13,83,1,80,5732,,
Tuzlanski kanton,FBiH,2020-05-14,85,1,80,6016,,
Tuzlanski kanton,FBiH,2020-05-15,85,1,80,6314,,
Tuzlanski kanton,FBiH,2020-05-16,87,1,80,6641,,
Tuzlanski kanton,FBiH,2020-05-17,87,1,80,6732,,
Tuzlanski kanton,FBiH,2020-05-18,89,1,80,6835,,
Tuzlanski kanton,FBiH,2020-05-19,90,1,80,7093,,
Tuzlanski kanton,FBiH,2020-05-20,92,1,80,7289,,
Tuzlanski kanton,FBiH,2020-05-21,92,1,80,7488,,
Tuzlanski kanton,FBiH,2020-05-22,92,1,80,7570,,
Tuzlanski kanton,FBiH,2020-05-23,92,1,80,7727,,
Tuzlanski kanton,FBiH,2020-05-24,92,1,80,7777,,
Tuzlanski kanton,FBiH,2020-05-25,93,1,80,7941,,
Tuzlanski kanton,FBiH,2020-05-26,94,2,80,8084,,
Tuzlanski kanton,FBiH,2020-05-27,98,2,80,8204,,
Tuzlanski kanton,FBiH,2020-05-28,98,2,80,8450,,
Tuzlanski kanton,FBiH,2020-05-29,98,2,80,8616,,
Tuzlanski kanton,FBiH,2020-05-30,98,2,80,8762,,
Tuzlanski kanton,FBiH,2020-05-31,98,2,80,8839,,
Tuzlanski kanton,FBiH,2020-06-01,99,2,80,8966,,
Tuzlanski kanton,FBiH,2020-06-02,99,2,81,9188,,
Tuzlanski kanton,FBiH,2020-06-03,99,2,81,9358,,
Tuzlanski kanton,FBiH,2020-06-04,99,2,81,9461,,
Tuzlanski kanton,FBiH,2020-06-05,101,2,81,9659,,
Tuzlanski kanton,FBiH,2020-06-06,104,2,81,9821,,
Tuzlanski kanton,FBiH,2020-06-07,113,2,81,9914,,
Tuzlanski kanton,FBiH,2020-06-08,130,2,81,10003,,
Tuzlanski kanton,FBiH,2020-06-09,141,2,81,10291,,
Tuzlanski kanton,FBiH,2020-06-10,151,2,83,10558,,
Tuzlanski kanton,FBiH,2020-06-11,161,2,84,10851,,
Tuzlanski kanton,FBiH,2020-06-12,187,3,85,11097,,
Tuzlanski kanton,FBiH,2020-06-13,198,3,85,11159,,
Tuzlanski kanton,FBiH,2020-06-14,214,4,90,11393,,
Tuzlanski kanton,FBiH,2020-06-15,233,5,90,11519,,
Tuzlanski kanton,FBiH,2020-06-16,248,5,90,11637,,
Tuzlanski kanton,FBiH,2020-06-17,262,5,90,11808,,
Tuzlanski kanton,FBiH,2020-06-18,308,6,90,12171,,
Tuzlanski kanton,FBiH,2020-06-19,309,6,90,12269,,
Tuzlanski kanton,FBiH,2020-06-20,339,6,90,12578,,
Tuzlanski kanton,FBiH,2020-06-21,349,6,90,12743,,
Tuzlanski kanton,FBiH,2020-06-22,362,7,90,12914,,
Tuzlanski kanton,FBiH,2020-06-23,388,8,92,13162,,
Tuzlanski kanton,FBiH,2020-06-24,414,9,117,13358,,
Tuzlanski kanton,FBiH,2020-06-25,432,13,131,13592,,
Tuzlanski kanton,FBiH,2020-06-26,466,14,137,13885,,
Tuzlanski kanton,FBiH,2020-06-27,489,16,146,13955,,
Tuzlanski kanton,FBiH,2020-06-28,546,17,147,14124,,
Tuzlanski kanton,FBiH,2020-06-29,568,17,159,14436,,
Tuzlanski kanton,FBiH,2020-06-30,575,18,170,14729,,
Tuzlanski kanton,FBiH,2020-07-01,635,18,226,14984,,
Tuzlanski kanton,FBiH,2020-07-02,657,18,229,15336,,
Tuzlanski kanton,FBiH,2020-07-03,688,19,232,15469,,
Tuzlanski kanton,FBiH,2020-07-04,720,20,232,15502,,
Tuzlanski kanton,FBiH,2020-07-05,751,22,232,15689,,
Tuzlanski kanton,FBiH,2020-07-06,797,25,239,15929,,
Tuzlanski kanton,FBiH,2020-07-07,824,26,296,16138,,
Tuzlanski kanton,FBiH,2020-07-08,862,26,332,16485,,
Tuzlanski kanton,FBiH,2020-07-09,881,27,348,16606,,
Tuzlanski kanton,FBiH,2020-07-10,946,27,349,16866,,
Tuzlanski kanton,FBiH,2020-07-11,1019,30,353,16987,,
Tuzlanski kanton,FBiH,2020-07-12,1066,32,355,17229,,
Tuzlanski kanton,FBiH,2020-07-13,1091,33,401,17506,,
Tuzlanski kanton,FBiH,2020-07-14,1117,35,416,17748,,
Tuzlanski kanton,FBiH,2020-07-15,1161,36,564,18117,,
Tuzlanski kanton,FBiH,2020-07-16,1177,38,571,18398,,
Tuzlanski kanton,FBiH,2020-07-17,1205,39,573,18756,,
Tuzlanski kanton,FBiH,2020-07-18,1234,43,574,18922,,
Tuzlanski kanton,FBiH,2020-07-19,1263,45,580,19239,,
Tuzlanski kanton,FBiH,2020-07-20,1308,46,619,19658,,
Tuzlanski kanton,FBiH,2020-07-21,1380,47,669,20041,,
Tuzlanski kanton,FBiH,2020-07-22,1425,47,683,20287,,
Tuzlanski kanton,FBiH,2020-07-23,1476,49,758,20653,,
Tuzlanski kanton,FBiH,2020-07-24,1520,50,805,20970,,
Tuzlanski kanton,FBiH,2020-07-25,1574,53,806,21044,,
Tuzlanski kanton,FBiH,2020-07-26,1608,53,815,21078,,
Tuzlanski kanton,FBiH,2020-07-27,1673,57,828,21288,,
Tuzlanski kanton,FBiH,2020-07-28,1701,60,966,21347,,
Tuzlanski kanton,FBiH,2020-07-29,1769,61,1007,21617,,
Tuzlanski kanton,FBiH,2020-07-30,1842,66,1048,21831,,
Tuzlanski kanton,FBiH,2020-07-31,1891,68,1048,21881,,
Tuzlanski kanton,FBiH,2020-08-01,1931,68,1053,21933,,
Tuzlanski kanton,FBiH,2020-08-02,1954,68,1055,21971,,
Tuzlanski kanton,FBiH,2020-08-03,1995,75,1130,22282,,
Tuzlanski kanton,FBiH,2020-08-04,2018,76,1239,22517,,
Tuzlanski kanton,FBiH,2020-08-05,2049,78,1241,22919,,
Tuzlanski kanton,FBiH,2020-08-06,2077,78,1347,23138,,
Tuzlanski kanton,FBiH,2020-08-07,2160,81,1429,23491,,
Tuzlanski kanton,FBiH,2020-08-08,2234,81,1429,23815,,
Tuzlanski kanton,FBiH,2020-08-09,2291,86,1439,24141,,
Tuzlanski kanton,FBiH,2020-08-10,2305,89,1511,24270,,
Tuzlanski kanton,FBiH,2020-08-11,2333,90,1576,24435,,
Tuzlanski kanton,FBiH,2020-08-12,2399,92,1657,24802,,
Tuzlanski kanton,FBiH,2020-08-13,2422,92,1718,24967,,
Tuzlanski kanton,FBiH,2020-08-14,2484,94,1764,25231,,
Tuzlanski kanton,FBiH,2020-08-15,2517,96,1772,25446,,
Tuzlanski kanton,FBiH,2020-08-16,2537,101,1786,25556,,
Tuzlanski kanton,FBiH,2020-08-17,2570,102,1845,25781,,
Tuzlanski kanton,FBiH,2020-08-18,2589,103,1886,25934,,
Tuzlanski kanton,FBiH,2020-08-19,2638,105,1924,26269,,
Tuzlanski kanton,FBiH,2020-08-20,2674,107,1965,26452,,
Tuzlanski kanton,FBiH,2020-08-21,2700,108,2018,26652,,
Tuzlanski kanton,FBiH,2020-08-22,2730,112,2018,26884,,
Tuzlanski kanton,FBiH,2020-08-23,2745,114,2071,27072,,
Tuzlanski kanton,FBiH,2020-08-24,2760,116,2116,27178,,
Tuzlanski kanton,FBiH,2020-08-25,2786,117,2164,27478,,
Tuzlanski kanton,FBiH,2020-08-26,2812,120,2192,27687,,
Tuzlanski kanton,FBiH,2020-08-27,2835,121,2247,27836,,
Tuzlanski kanton,FBiH,2020-08-28,2877,122,2259,28093,,
Tuzlanski kanton,FBiH,2020-08-29,2900,122,2297,28349,,
Tuzlanski kanton,FBiH,2020-08-30,2914,124,2322,28475,,
Tuzlanski kanton,FBiH,2020-08-31,2919,125,2337,28550,,
Tuzlanski kanton,FBiH,2020-09-01,2935,126,2368,28797,,
Tuzlanski kanton,FBiH,2020-09-02,2970,128,2431,29037,,
Tuzlanski kanton,FBiH,2020-09-03,2996,130,2475,29290,,
Tuzlanski kanton,FBiH,2020-09-04,3004,133,2475,29488,,
Tuzlanski kanton,FBiH,2020-09-05,3024,133,2475,29719,,
Tuzlanski kanton,FBiH,2020-09-06,3032,133,2475,29733,,
Zeničko-dobojski kanton,FBiH,2020-02-21,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-22,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-23,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-24,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-25,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-26,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-27,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-28,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-02-29,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-03-01,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-03-02,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-03-03,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-03-04,0,0,0,0,,
Zeničko-dobojski kanton,FBiH,2020-03-05,0,0,0,1,,
Zeničko-dobojski kanton,FBiH,2020-03-06,0,0,0,1,,
Zeničko-dobojski kanton,FBiH,2020-03-07,0,0,0,1,,
Zeničko-dobojski kanton,FBiH,2020-03-08,0,0,0,1,,
Zeničko-dobojski kanton,FBiH,2020-03-09,1,0,0,2,,
Zeničko-dobojski kanton,FBiH,2020-03-10,3,0,0,6,,
Zeničko-dobojski kanton,FBiH,2020-03-11,3,0,0,6,,
Zeničko-dobojski kanton,FBiH,2020-03-12,3,0,0,6,,
Zeničko-dobojski kanton,FBiH,2020-03-13,3,0,0,6,,
Zeničko-dobojski kanton,FBiH,2020-03-14,3,0,0,7,,
Zeničko-dobojski kanton,FBiH,2020-03-15,3,0,0,7,,
Zeničko-dobojski kanton,FBiH,2020-03-16,4,0,0,8,,
Zeničko-dobojski kanton,FBiH,2020-03-17,4,0,0,9,,
Zeničko-dobojski kanton,FBiH,2020-03-18,4,0,0,9,,
Zeničko-dobojski kanton,FBiH,2020-03-19,5,0,0,12,,
Zeničko-dobojski kanton,FBiH,2020-03-20,6,0,0,14,,
Zeničko-dobojski kanton,FBiH,2020-03-21,6,0,0,16,,
Zeničko-dobojski kanton,FBiH,2020-03-22,6,0,0,18,,
Zeničko-dobojski kanton,FBiH,2020-03-23,8,0,0,25,,
Zeničko-dobojski kanton,FBiH,2020-03-24,8,0,0,31,,
Zeničko-dobojski kanton,FBiH,2020-03-25,8,0,0,32,,
Zeničko-dobojski kanton,FBiH,2020-03-26,8,0,0,36,,
Zeničko-dobojski kanton,FBiH,2020-03-27,8,0,3,37,,
Zeničko-dobojski kanton,FBiH,2020-03-28,10,0,3,46,,
Zeničko-dobojski kanton,FBiH,2020-03-29,11,0,3,50,,
Zeničko-dobojski kanton,FBiH,2020-03-30,24,0,3,78,,
Zeničko-dobojski kanton,FBiH,2020-03-31,24,0,3,89,,
Zeničko-dobojski kanton,FBiH,2020-04-01,30,0,3,119,,
Zeničko-dobojski kanton,FBiH,2020-04-02,31,0,3,176,,
Zeničko-dobojski kanton,FBiH,2020-04-03,32,0,3,205,,
Zeničko-dobojski kanton,FBiH,2020-04-04,32,0,4,262,,
Zeničko-dobojski kanton,FBiH,2020-04-05,34,0,4,301,,
Zeničko-dobojski kanton,FBiH,2020-04-06,36,0,5,319,,
Zeničko-dobojski kanton,FBiH,2020-04-07,39,0,5,345,,
Zeničko-dobojski kanton,FBiH,2020-04-08,40,0,7,361,,
Zeničko-dobojski kanton,FBiH,2020-04-09,41,0,7,405,,
Zeničko-dobojski kanton,FBiH,2020-04-10,41,0,8,411,,
Zeničko-dobojski kanton,FBiH,2020-04-11,47,0,8,441,,
Zeničko-dobojski kanton,FBiH,2020-04-12,61,0,8,497,,
Zeničko-dobojski kanton,FBiH,2020-04-13,66,0,8,556,,
Zeničko-dobojski kanton,FBiH,2020-04-14,71,0,15,662,,
Zeničko-dobojski kanton,FBiH,2020-04-15,72,0,15,708,,
Zeničko-dobojski kanton,FBiH,2020-04-16,81,0,19,766,,
Zeničko-dobojski kanton,FBiH,2020-04-17,96,0,21,818,,
Zeničko-dobojski kanton,FBiH,2020-04-18,98,0,21,874,,
Zeničko-dobojski kanton,FBiH,2020-04-19,100,0,21,890,,
Zeničko-dobojski kanton,FBiH,2020-04-20,103,0,21,948,,
Zeničko-dobojski kanton,FBiH,2020-04-21,105,0,25,1078,,
Zeničko-dobojski kanton,FBiH,2020-04-22,110,0,28,1202,,
Zeničko-dobojski kanton,FBiH,2020-04-23,110,0,30,1287,,
Zeničko-dobojski kanton,FBiH,2020-04-24,111,0,32,1360,,
Zeničko-dobojski kanton,FBiH,2020-04-25,135,0,36,1539,,
Zeničko-dobojski kanton,FBiH,2020-04-26,145,0,36,1566,,
Zeničko-dobojski kanton,FBiH,2020-04-27,156,0,36,1706,,
Zeničko-dobojski kanton,FBiH,2020-04-28,175,0,52,1860,,
Zeničko-dobojski kanton,FBiH,2020-04-29,183,0,55,1976,,
Zeničko-dobojski kanton,FBiH,2020-04-30,184,0,67,2158,,
Zeničko-dobojski kanton,FBiH,2020-05-01,192,0,70,2190,,
Zeničko-dobojski kanton,FBiH,2020-05-02,199,0,70,2280,,
Zeničko-dobojski kanton,FBiH,2020-05-03,199,0,70,2334,,
Zeničko-dobojski kanton,FBiH,2020-05-04,202,0,70,2448,,
Zeničko-dobojski kanton,FBiH,2020-05-05,204,0,90,2557,,
Zeničko-dobojski kanton,FBiH,2020-05-06,212,0,92,2673,,
Zeničko-dobojski kanton,FBiH,2020-05-07,228,0,98,2814,,
Zeničko-dobojski kanton,FBiH,2020-05-08,234,0,102,2982,,
Zeničko-dobojski kanton,FBiH,2020-05-09,235,0,114,3071,,
